Realisation number,Variable,index,Coefficient of variation,Smax,Lag-3 AC,Standard deviation,Variance,Kurtosis,Lag-1 AC,Smax/Var,Lag-2 AC
1,x,0,0.9248128229463248,0.8701298701298701,-0.9028999261836971,0.9241590214067278,0.9241590214067278,-0.16393546346093008,-0.985595275756617,0.6363636363636364,0.9521037646314456
2,x,0,0.7652430665401243,0.7316017316017316,-0.37072656332384263,0.7581567014657808,0.7581567014657808,-0.34847622060529365,-0.9837182326268057,0.7316017316017316,0.8470948012232415
3,x,0,0.6606980913213117,0.8354978354978355,-0.9124116840662236,0.6587155963302751,0.6587155963302751,0.5745017399557102,-0.9718021723083411,0.7056277056277056,0.8472002530844669
4,x,0,0.9343878519455868,0.8961038961038961,-0.7357376357692712,0.9357376357692712,0.9357376357692712,0.4023621216914478,-0.9839291363492565,0.7922077922077922,0.7911631340293155
5,x,0,0.6615627965833596,0.7835497835497836,-0.7229357798165137,0.6581883370241485,0.6581883370241485,0.21936096172097436,-0.9878308552145945,0.7575757575757576,0.6134978382368448
6,x,0,0.83011705156596,0.8528138528138528,-0.8342929452704838,0.8320784561847515,0.8320784561847515,-0.09807023093957606,-0.9854054624064114,0.7662337662337663,0.8322471791627121
7,x,0,0.8503216281767373,0.8095238095238095,-0.8485922176526414,0.8540124433196244,0.8540124433196244,0.4365707054729515,-0.9897078983444056,0.7056277056277056,0.8113044395233575
8,x,0,0.9004112622587787,0.8528138528138528,-0.6113255298956026,0.8999894548138773,0.8999894548138773,0.48250553622271425,-0.9845407571443635,0.7575757575757576,0.889971527997469
9,x,0,0.5858061794790678,0.7835497835497836,-0.6945481387746493,0.5827058947590424,0.5827058947590424,0.29954655699673094,-0.9875355900031634,0.7662337662337663,0.7432036275440261
10,x,0,0.9453759358852682,0.9393939393939393,-0.9248128229463248,0.9445534113677106,0.9445534113677106,0.7597384793841611,-0.9883370241484761,0.8787878787878788,0.9303174101022881
11,x,0,0.8358747231888641,0.8614718614718614,-0.8087103237372139,0.8360223557945797,0.8360223557945797,0.5283981862279868,-0.9681746282821891,0.8268398268398268,0.8302857745439206
12,x,0,0.6856058209427396,0.8008658008658008,-0.9451650321628176,0.6805863123484129,0.6805863123484129,0.37895180849942,-0.9821153643361804,0.7229437229437229,0.8083939681535378
13,x,0,0.822566698302225,0.7575757575757576,-0.6558473057049455,0.8203100284720025,0.8203100284720025,0.6389539175366444,-0.9836971422545607,0.6623376623376623,0.8425392808183064
14,x,0,0.9436887061056626,0.8961038961038961,-0.8008225245175576,0.9433512601497415,0.9433512601497415,0.10990192976906041,-0.9888431930823579,0.8441558441558441,0.8794263418749338
15,x,0,0.8148265316882842,0.8701298701298701,-0.5193082357903616,0.813835284192766,0.813835284192766,0.4113255298956026,-0.9782769165875776,0.8095238095238095,0.7054096804808604
16,x,0,0.875798797848782,0.8874458874458874,-0.8537382684804385,0.8752504481704101,0.8752504481704101,0.42271433090794047,-0.9828746177370029,0.8181818181818182,0.7235263102393756
17,x,0,0.5337973215227249,0.7142857142857142,-0.7998945481387746,0.5348307497627333,0.5348307497627333,0.6777602024675735,-0.9814193820520931,0.6796536796536796,0.7175788252662658
18,x,0,0.8830749762733312,0.8701298701298701,-0.7435621638721922,0.8840240430243593,0.8840240430243593,-0.11296003374459558,-0.9733839502267214,0.8095238095238095,0.8756722556153115
19,x,0,0.0805441316039228,0.8095238095238095,-0.6008436148898028,0.0734788569018243,0.0734788569018243,0.37112728039649895,-0.9765475060634818,0.8008658008658008,0.6542022566698301
20,x,0,0.696551724137931,0.6969696969696969,-0.6094906675102815,0.7014868712432774,0.7014868712432774,0.23283770958557418,-0.9868396077190761,0.6190476190476191,0.6900769798586944
21,x,0,0.8709901929769059,0.8961038961038961,-0.7666983022250341,0.8732257724348833,0.8732257724348833,-0.6057576716229041,-0.9872403247917325,0.8614718614718614,0.852051038700833
22,x,0,0.838236844880312,0.7575757575757576,-0.7628809448486764,0.841569123695033,0.841569123695033,0.1748602762838764,-0.9753875355900031,0.6536796536796536,0.8761573341769482
23,x,0,0.7980175050089633,0.922077922077922,-0.8380048507856163,0.7998312770220394,0.7998312770220394,0.10176104608246335,-0.988611198987662,0.8874458874458874,0.8902246124644099
24,x,0,0.5968153537909944,0.5584415584415584,-0.8990403880628491,0.5974691553305914,0.5974691553305914,0.384667299377834,-0.9868185173468311,0.5238095238095238,0.5657070547295159
25,x,0,0.6036697247706422,0.5930735930735931,-0.9081092481282294,0.6036064536539069,0.6036064536539069,0.10136032900980702,-0.9895602657386902,0.5757575757575758,0.6677422756511652
26,x,0,0.8953284825477168,0.9653679653679654,-0.8736686702520298,0.8953917536644521,0.8953917536644521,0.4757355267320467,-0.9922809237583042,0.9047619047619047,0.8881577559843931
27,x,0,0.7654750606348202,0.8874458874458874,-0.8829695244121057,0.770536749973637,0.770536749973637,0.3302119582410629,-0.9866497943688706,0.8181818181818182,0.8967415374881366
28,x,0,0.7445323209954655,0.7489177489177489,-0.7816935568912791,0.7526521143098175,0.7526521143098175,0.29389433723505215,-0.9819466413582199,0.6969696969696969,0.7607508172519244
29,x,0,0.7109142676368237,0.8787878787878788,-0.9138036486343982,0.7048402404302435,0.7048402404302435,0.5844563956553832,-0.982579352525572,0.7835497835497836,0.586206896551724
30,x,0,0.8572603606453654,0.774891774891775,-0.9295581567014658,0.8586101444690498,0.8586101444690498,-0.141052409575029,-0.9905726036064535,0.6796536796536796,0.876410418643889
31,x,0,0.8180533586417799,0.8614718614718614,-0.7996414636718338,0.8183486238532108,0.8183486238532108,-0.04612464409996836,-0.9826848043867973,0.8095238095238095,0.8815986502161762
32,x,0,0.8967415374881366,0.8874458874458874,-0.5509227037857217,0.895370663292207,0.895370663292207,0.5132131182115364,-0.9614257091637667,0.6796536796536796,0.6440366972477063
33,x,0,0.8224401560687545,0.8528138528138528,-0.9024148476220605,0.8203311188442475,0.8203311188442475,-0.20594748497310975,-0.9856585468733522,0.6883116883116883,0.8663924918274808
34,x,0,0.7342402193398713,0.7575757575757576,-0.9360118106084572,0.7364547084256036,0.7364547084256036,0.5848782031002846,-0.9877886744701042,0.7402597402597402,0.7744173784667299
35,x,0,0.8859643572709058,0.8441558441558441,-0.7817357376357692,0.8837287778129282,0.8837287778129282,0.28938099757460717,-0.9878730359590845,0.8008658008658008,0.8137509227037857
36,x,0,0.49577138036486346,0.774891774891775,-0.9144152694295054,0.4955815670146578,0.4955815670146578,0.18920172941052407,-0.98648107139091,0.7835497835497836,0.5784667299377834
37,x,0,0.9022672150163449,0.7662337662337663,-0.8677633660234103,0.9034271854898238,0.9034271854898238,-0.000168722977960561,-0.9826637140145523,0.6709956709956709,0.7461773700305809
38,x,0,0.8222503427185489,0.7922077922077922,-0.745903195191395,0.8154381524833912,0.8154381524833912,0.09153221554360433,-0.9821575450806707,0.7575757575757576,0.8611620795107033
39,x,0,0.7586839607719075,0.7229437229437229,-0.9147948961299166,0.7616366128862173,0.7616366128862173,0.0009068860065380153,-0.9864178002741747,0.7142857142857142,0.7434356216387218
40,x,0,0.45681746282821883,0.645021645021645,-0.7309501212696403,0.4705051144152694,0.4705051144152694,-0.026721501634503847,-0.9905304228619635,0.6017316017316018,0.7211220078034376
41,x,0,0.8724665190340608,0.8528138528138528,-0.8391226405146051,0.8706949277654749,0.8706949277654749,-0.46902878835811446,-0.9881893915427606,0.7922077922077922,0.7528630180322682
42,x,0,0.7089950437625223,0.5757575757575758,-0.37205525677528206,0.694168512074238,0.694168512074238,0.70228830538859,-0.9791205314773805,0.48917748917748916,0.6694295054307707
43,x,0,0.8645365390699146,0.8268398268398268,-0.9066751028155645,0.8635242012021512,0.8635242012021512,0.018137720130760305,-0.9770958557418538,0.8008658008658008,0.8443530528313823
44,x,0,0.757629442159654,0.7489177489177489,-0.797933143519983,0.7615944321417272,0.7615944321417272,0.2886850152905199,-0.9878941263313296,0.6883116883116883,0.8952019403142465
45,x,0,0.5815459242855635,0.7402597402597402,-0.8987873035959083,0.5845407571443635,0.5845407571443635,-0.3883581145207212,-0.9871559633027522,0.7489177489177489,0.9307813982916797
46,x,0,0.9349783823684488,0.6017316017316018,-0.5804070441843298,0.9365179795423388,0.9365179795423388,0.5782769165875777,-0.9812084783296423,0.40259740259740256,0.28655488769376775
47,x,0,0.8330697036802699,0.774891774891775,-0.6714963619107877,0.8293367077928925,0.8293367077928925,-0.42598333860592635,-0.9861436254349889,0.6709956709956709,0.863840556785827
48,x,0,0.8176526415691237,0.8528138528138528,-0.8703363914373088,0.818074449014025,0.818074449014025,-0.002720658019614046,-0.9863967099019297,0.7662337662337663,0.8396288094484866
49,x,0,0.6073605399135293,0.8268398268398268,-0.4866814299272382,0.6102921016555941,0.6102921016555941,0.49330380681219016,-0.9851312875672255,0.7922077922077922,0.9456290203522091
50,x,0,0.799093113993462,0.7835497835497836,-0.5616577032584624,0.7939470631656648,0.7939470631656648,0.13139301908678686,-0.9730043235263102,0.7229437229437229,0.7906780554676789
51,x,0,0.2961088263207845,0.9134199134199134,-0.9249393651797954,0.2977960561003901,0.2977960561003901,0.5778761995149214,-0.9847094801223241,0.9134199134199134,0.9016555942212379
52,x,0,0.6897184435305282,0.7575757575757576,-0.8684593483074975,0.6870399662554043,0.6870399662554043,-0.5541073499947273,-0.9875988611198987,0.7489177489177489,0.7791205314773805
53,x,0,0.7297057893071812,0.7489177489177489,-0.5607508172519244,0.7352525572076346,0.7352525572076346,0.3835916903933354,-0.9873879573974479,0.6709956709956709,0.8642834546029737
54,x,0,0.8177580934303489,0.8095238095238095,-0.4350100179268163,0.8157334176948222,0.8157334176948222,0.6598122956870188,-0.9822419065696509,0.7229437229437229,0.7968997152799746
55,x,0,0.7104713698196772,0.7316017316017316,-0.8468628071285458,0.7161657703258462,0.7161657703258462,-0.0333227881472108,-0.9867552462300958,0.6796536796536796,0.9175577348940208
56,x,0,0.8097226616049773,0.7835497835497836,-0.6498787303595908,0.8087103237372139,0.8087103237372139,0.7063587472318885,-0.9900875250448169,0.7489177489177489,0.9310344827586206
57,x,0,0.489634082041548,0.7056277056277056,-0.9307392175471895,0.4845934830749762,0.4845934830749762,0.7213118211536432,-0.9821786354529156,0.6883116883116883,0.738669197511336
58,x,0,0.5836127807655804,0.7056277056277056,-0.40381735737635766,0.5745861014446905,0.5745861014446905,0.10673837393229989,-0.9834440577876199,0.8008658008658008,0.8264473267953178
59,x,0,0.9104080987029419,0.9047619047619047,-0.84817041020774,0.912474955182959,0.912474955182959,0.05095433934408942,-0.9862490772962141,0.8787878787878788,0.9426130971211641
60,x,0,0.32380048507856163,0.645021645021645,-0.7692291468944426,0.32848254771696717,0.32848254771696717,0.40303701360329003,-0.9769271327638932,0.7142857142857142,0.7091426763682378
61,x,0,0.7283981862279868,0.7142857142857142,-0.6266371401455234,0.7235263102393756,0.7235263102393756,0.49163766740482967,-0.985869450595803,0.6103896103896104,0.701086154170621
62,x,0,0.46017083201518505,0.43722943722943725,-0.40506168933881675,0.4629547611515342,0.4629547611515342,-0.09788041758937045,-0.9755984393124537,0.3246753246753246,0.5171570178213645
63,x,0,0.8025730254138985,0.8614718614718614,0.023325951703047555,0.8002530844669408,0.8002530844669408,-0.6875039544447958,-0.9855320046398819,0.8095238095238095,0.5302541389855531
64,x,0,0.84064114731625,0.7662337662337663,-0.4833491511125171,0.8389750079088896,0.8389750079088896,-0.3251924496467362,-0.9879152167035747,0.7056277056277056,0.9439207002003585
65,x,0,0.770853105557313,0.7142857142857142,-0.5839924074659917,0.7745861014446904,0.7745861014446904,0.551892860908995,-0.9874512285141831,0.6536796536796536,0.9351471053464093
66,x,0,0.6272276705683855,0.7835497835497836,-0.8215965411789518,0.6326057154908783,0.6326057154908783,0.32278814721079824,-0.9817990087525043,0.774891774891775,0.8427923652852473
67,x,0,0.8854160075925339,0.8701298701298701,-0.9111462617315195,0.8829484340398607,0.8829484340398607,0.22060529368343348,-0.9821997258251607,0.8008658008658008,0.8366761573341769
68,x,0,0.7626700411262257,0.6623376623376623,-0.8744279236528523,0.7728356005483495,0.7728356005483495,0.2876726774227565,-0.9864178002741747,0.645021645021645,0.7245386481071391
69,x,0,0.4336391437308868,0.5064935064935064,-0.7644416323948117,0.4392491827480755,0.4392491827480755,0.5492143836338711,-0.9828324369925129,0.5064935064935064,0.4543920700200358
70,x,0,0.8341031319202783,0.8614718614718614,-0.8219339871348729,0.8312348412949487,0.8312348412949487,0.005483496783718232,-0.9887166508488874,0.8181818181818182,0.9403142465464516
71,x,0,0.8778867447010438,0.8354978354978355,-0.7941790572603606,0.8717494463777286,0.8717494463777286,0.537171781081936,-0.9824949910365918,0.7316017316017316,0.6960033744595592
72,x,0,0.8845513023304861,0.8181818181818182,-0.7766740482969523,0.8831804281345565,0.8831804281345565,0.0025730254138985552,-0.9823895391753663,0.7662337662337663,0.8369081514288725
73,x,0,0.7993672888326478,0.948051948051948,-0.8247811873879572,0.7988189391542759,0.7988189391542759,-0.1809975746071918,-0.9841822208161973,0.8701298701298701,0.7909311399346197
74,x,0,0.6332173362859854,0.8441558441558441,-0.8492460191922386,0.6287883581145206,0.6287883581145206,0.18314879257618896,-0.9865443425076451,0.8008658008658008,0.9019086786881787
75,x,0,0.8891490034799112,0.922077922077922,-0.8241695665928502,0.8890857323631762,0.8890857323631762,0.19725825160814087,-0.9900875250448169,0.7142857142857142,0.9306337656859642
76,x,0,0.9214805441316039,0.9307359307359306,-0.8066012865127069,0.9206791099862912,0.9206791099862912,0.7039755351681957,-0.9871348729305071,0.8701298701298701,0.9297690604239164
77,x,0,0.6002319940946957,0.8095238095238095,-0.644247600970157,0.5991563851101971,0.5991563851101971,0.1264367816091954,-0.9813561109353579,0.7922077922077922,0.8636507434356215
78,x,0,0.7114626173151956,0.7316017316017316,-0.7598228408731413,0.7159970473478856,0.7159970473478856,-0.3660655910576821,-0.9877464937256142,0.6969696969696969,0.8712854581883369
79,x,0,0.46413582199725817,0.47186147186147187,-0.8404091532215543,0.45869450595803013,0.45869450595803013,0.4108615417062111,-0.9876410418643887,0.4632034632034632,0.6207529262891489
80,x,0,0.43579036169988394,0.8787878787878788,-0.7483496783718232,0.43610671728356,0.43610671728356,0.47721185278920164,-0.9757249815459242,0.8354978354978355,0.6653590635874722
81,x,0,0.6700622165981229,0.8095238095238095,-0.8638827375303173,0.6724454286618158,0.6724454286618158,-0.2730570494569229,-0.9841822208161973,0.774891774891775,0.9363281661921331
82,x,0,0.8681429927238214,0.8528138528138528,-0.9263524201202151,0.8651692502372665,0.8651692502372665,0.06398818939154276,-0.9839502267215016,0.8008658008658008,0.8896129916693029
83,x,0,0.869830222503427,0.6536796536796536,-0.48128229463250016,0.8678266371401453,0.8678266371401453,0.22307286723610667,-0.9854054624064114,0.45454545454545453,0.852936834335126
84,x,0,0.7802383212063692,0.8614718614718614,-0.8271854898238953,0.7814615627965833,0.7814615627965833,0.006622376884952018,-0.9834229674153748,0.7662337662337663,0.793398713487293
85,x,0,0.7721817990087524,0.6883116883116883,-0.6738584836022355,0.7634503848992934,0.7634503848992934,0.37834018770431294,-0.9901507961615521,0.6363636363636364,0.347991142043657
86,x,0,0.8206474744279236,0.7922077922077922,-0.8830749762733312,0.8220816197405884,0.8220816197405884,0.284825477169672,-0.9866919751133606,0.7575757575757576,0.8716439945165032
87,x,0,0.9207423811030263,0.8961038961038961,-0.8874828640725508,0.9225350627438574,0.9225350627438574,0.48174628282189175,-0.9722028893809974,0.8354978354978355,0.8958346514815985
88,x,0,0.7263102393757249,0.7835497835497836,-0.8771907624169566,0.7208478329642518,0.7208478329642518,0.2585046926078245,-0.9901507961615521,0.8008658008658008,0.8041126225877886
89,x,0,0.6773805757671623,0.7056277056277056,-0.8662870399662552,0.6801645049035115,0.6801645049035115,0.5777074765369609,-0.9855109142676367,0.7142857142857142,0.9101128334915111
90,x,0,0.8858378150374353,0.7489177489177489,-0.8558473057049456,0.8850785616366127,0.8850785616366127,-0.0023832120636929238,-0.9894126331329747,0.6536796536796536,0.8001687229779605
91,x,0,0.8426447326795317,0.8354978354978355,-0.7993883792048929,0.8352841927660022,0.8352841927660022,0.5205736581250658,-0.9779605610039016,0.8181818181818182,0.7436676157334177
92,x,0,0.7414742170199303,0.8181818181818182,-0.9099862912580405,0.740166613940736,0.740166613940736,0.5917536644521775,-0.9890540968048085,0.7835497835497836,0.8606137298323314
93,x,0,0.722429610882632,0.8701298701298701,-0.7506485289465358,0.7383317515554149,0.7383317515554149,0.6654645154486976,-0.9869872403247917,0.6363636363636364,0.8548349678371823
94,x,0,0.8818517346831171,0.774891774891775,-0.9078772540335335,0.8826109880839396,0.8826109880839396,0.6691553305915849,-0.9863756195296844,0.6363636363636364,0.8913845829378888
95,x,0,0.9075819888221026,0.7056277056277056,-0.9107666350311082,0.9065696509543393,0.9065696509543393,-0.07986923969208055,-0.9884635663819465,0.645021645021645,0.8563956553833175
96,x,0,0.9108720868923336,0.8787878787878788,-0.8309395760835178,0.90977538753559,0.90977538753559,0.4293577981651376,-0.9863756195296844,0.7489177489177489,0.4608879046715174
97,x,0,0.790424971000738,0.8268398268398268,-0.23954444795950644,0.7971738901191605,0.7971738901191605,-0.024633554782241905,-0.9758093430349045,0.7402597402597402,0.7326795317937361
98,x,0,0.8300537804492248,0.8095238095238095,-0.5663608562691131,0.8302014130549403,0.8302014130549403,0.38321206369292415,-0.9858272698513127,0.774891774891775,0.6483391331857007
99,x,0,0.7239902984287672,0.7489177489177489,-0.8330275229357798,0.7242012021512179,0.7242012021512179,0.5120109669935674,-0.987683222608879,0.6363636363636364,0.9598017505008963
100,x,0,0.8678477275123906,0.6103896103896104,-0.6176104608246334,0.8641569123695032,0.8641569123695032,0.1857218179900875,-0.9821997258251607,0.5324675324675324,0.7959084677844562
