,Variance,Lag-1 AC,Lag-2 AC,Smax,job_num
0,0.5151515151515151,0.9999999999999998,0.9696969696969696,0.8484848484848484,52602
1,0.7272727272727272,0.909090909090909,0.6363636363636362,0.8181818181818181,52603
2,-0.7272727272727272,0.7272727272727272,0.0606060606060606,-0.3636363636363636,52604
3,0.1212121212121212,0.9393939393939392,0.5454545454545454,0.3333333333333333,52605
4,-0.5757575757575757,0.7878787878787877,0.7272727272727272,0.6363636363636362,52606
5,0.0606060606060606,0.3636363636363636,0.5151515151515151,0.3636363636363636,52607
6,0.0606060606060606,0.7878787878787877,0.4848484848484848,0.4242424242424242,52608
7,0.7575757575757575,0.909090909090909,0.6666666666666666,0.8484848484848484,52609
8,-0.1818181818181818,0.6666666666666666,0.5757575757575757,0.3333333333333333,52610
9,-0.2727272727272727,0.4242424242424242,0.4545454545454545,0.0606060606060606,52611
10,-0.5454545454545454,0.5757575757575757,0.909090909090909,0.303030303030303,52612
11,0.4848484848484848,0.6363636363636362,0.7272727272727272,0.606060606060606,52613
12,-0.4242424242424242,0.9393939393939392,0.7878787878787877,0.0303030303030303,52614
13,0.7878787878787877,0.9999999999999998,0.9393939393939392,0.8484848484848484,52615
14,-0.6363636363636362,0.8787878787878787,0.1818181818181818,0.0909090909090909,52616
15,0.6969696969696969,0.8787878787878787,0.8181818181818181,0.8787878787878787,52617
16,0.7575757575757575,0.909090909090909,0.9393939393939392,0.8787878787878787,52618
17,-0.1818181818181818,0.8484848484848484,0.8181818181818181,0.2727272727272727,52619
18,0.7272727272727272,0.8787878787878787,0.8787878787878787,0.8181818181818181,52620
19,0.3333333333333333,0.909090909090909,0.6969696969696969,0.909090909090909,52621
20,-0.1212121212121212,0.8787878787878787,0.7878787878787877,0.6969696969696969,52622
21,0.8787878787878787,0.9999999999999998,0.9393939393939392,0.909090909090909,52623
22,-0.7272727272727272,0.8787878787878787,0.8181818181818181,0.7272727272727272,52624
23,0.4848484848484848,0.9999999999999998,0.9999999999999998,0.6969696969696969,52625
24,0.6969696969696969,0.6666666666666666,0.1515151515151515,0.6363636363636362,52626
25,-0.0303030303030303,0.8787878787878787,0.3636363636363636,0.1818181818181818,52627
26,0.8787878787878787,0.9393939393939392,0.9696969696969696,0.9696969696969696,52628
27,0.0303030303030303,0.6666666666666666,0.8181818181818181,0.2727272727272727,52629
28,-0.4242424242424242,0.7878787878787877,0.7878787878787877,-0.1818181818181818,52630
29,0.7575757575757575,0.9393939393939392,0.5757575757575757,0.6363636363636362,52631
30,0.8181818181818181,0.9999999999999998,0.8181818181818181,0.9696969696969696,52632
31,0.0909090909090909,0.6666666666666666,0.6666666666666666,0.2121212121212121,52633
32,0.8787878787878787,0.9999999999999998,0.8484848484848484,0.8181818181818181,52634
33,0.4848484848484848,0.9393939393939392,0.8787878787878787,0.6666666666666666,52635
34,-0.39393939393939387,0.6666666666666666,0.909090909090909,0.0909090909090909,52636
35,0.5757575757575757,0.9999999999999998,0.9999999999999998,0.7575757575757575,52637
36,0.5454545454545454,0.8181818181818181,0.6969696969696969,0.7575757575757575,52638
37,0.0606060606060606,0.8181818181818181,0.606060606060606,0.5757575757575757,52640
38,-0.1515151515151515,0.8787878787878787,0.4848484848484848,0.1818181818181818,52641
39,-0.8484848484848484,0.8484848484848484,0.1212121212121212,-0.4545454545454545,52642
40,0.303030303030303,0.8484848484848484,0.2727272727272727,0.606060606060606,52643
41,0.3636363636363636,0.8484848484848484,0.8484848484848484,0.6969696969696969,52644
42,0.3333333333333333,0.8181818181818181,0.7575757575757575,0.5151515151515151,52645
43,0.5151515151515151,0.909090909090909,0.9999999999999998,0.7878787878787877,52646
44,-0.0606060606060606,0.6666666666666666,0.8181818181818181,0.4545454545454545,52647
45,0.7575757575757575,0.9999999999999998,0.9393939393939392,0.8484848484848484,52648
46,-0.4848484848484848,0.9393939393939392,0.39393939393939387,0.4242424242424242,52649
47,-0.5151515151515151,0.7878787878787877,0.5151515151515151,0.4242424242424242,52650
48,-0.7272727272727272,0.8484848484848484,0.7878787878787877,-0.3636363636363636,52651
49,-0.5757575757575757,0.7878787878787877,0.606060606060606,0.1212121212121212,52652
50,0.2727272727272727,0.7272727272727272,0.2424242424242424,0.7575757575757575,52653
51,-0.5454545454545454,0.39393939393939387,0.7272727272727272,0.2424242424242424,52654
52,-0.1212121212121212,0.0909090909090909,0.0,0.2121212121212121,52655
53,0.4242424242424242,0.909090909090909,0.8787878787878787,0.7575757575757575,52656
54,0.1515151515151515,0.8484848484848484,0.6666666666666666,0.4545454545454545,52657
55,-0.8484848484848484,0.8787878787878787,0.8181818181818181,0.6363636363636362,52658
56,0.4545454545454545,0.7272727272727272,0.5454545454545454,0.3636363636363636,52659
57,0.9999999999999998,0.9696969696969696,0.8181818181818181,0.9696969696969696,52660
58,0.9393939393939392,0.9696969696969696,0.8181818181818181,0.909090909090909,52661
59,0.6363636363636362,0.8181818181818181,0.7878787878787877,0.5757575757575757,52662
60,0.0606060606060606,0.5757575757575757,0.2727272727272727,0.2727272727272727,52663
61,-0.0606060606060606,0.9999999999999998,0.7272727272727272,0.7272727272727272,52664
62,-0.0606060606060606,0.4545454545454545,0.0,0.2121212121212121,52665
63,-0.7272727272727272,0.4545454545454545,0.4848484848484848,-0.0303030303030303,52666
64,0.4848484848484848,0.909090909090909,0.9696969696969696,0.8787878787878787,52667
65,0.7878787878787877,0.9393939393939392,0.8484848484848484,0.909090909090909,52668
66,0.6666666666666666,0.303030303030303,0.0303030303030303,0.5151515151515151,52669
67,-0.39393939393939387,0.7878787878787877,0.6969696969696969,0.4848484848484848,52670
68,-0.606060606060606,0.8484848484848484,0.8484848484848484,0.4848484848484848,52671
69,0.8181818181818181,0.9393939393939392,0.8181818181818181,0.8787878787878787,52672
70,0.39393939393939387,0.8181818181818181,0.8484848484848484,0.7878787878787877,52673
71,0.0909090909090909,0.6666666666666666,0.39393939393939387,0.3333333333333333,52674
72,0.4848484848484848,0.7878787878787877,0.6969696969696969,0.39393939393939387,52675
73,0.2121212121212121,0.6969696969696969,0.39393939393939387,0.2727272727272727,52676
74,0.4848484848484848,0.9999999999999998,0.9393939393939392,0.8787878787878787,52677
75,0.5454545454545454,0.4848484848484848,0.3636363636363636,0.5454545454545454,52678
76,0.4545454545454545,0.7878787878787877,0.5757575757575757,0.6666666666666666,52679
77,0.7272727272727272,0.9696969696969696,0.9696969696969696,0.8787878787878787,52680
78,0.9393939393939392,0.9696969696969696,0.39393939393939387,0.9696969696969696,52681
79,-0.303030303030303,0.9696969696969696,0.5454545454545454,0.3333333333333333,52682
80,0.8181818181818181,0.9999999999999998,0.7878787878787877,0.9696969696969696,52683
81,0.303030303030303,0.909090909090909,0.7575757575757575,0.5757575757575757,52684
82,0.1515151515151515,0.8787878787878787,0.7575757575757575,0.6363636363636362,52685
83,-0.6969696969696969,0.1212121212121212,0.0303030303030303,-0.1515151515151515,52686
84,-0.0909090909090909,0.909090909090909,0.9696969696969696,0.8181818181818181,52687
85,-0.303030303030303,0.8181818181818181,0.909090909090909,0.3636363636363636,52688
86,0.2121212121212121,0.9393939393939392,0.8181818181818181,0.5454545454545454,52689
87,-0.5151515151515151,0.7575757575757575,0.7272727272727272,0.0303030303030303,52690
88,0.0909090909090909,0.4545454545454545,0.7878787878787877,0.4545454545454545,52691
89,0.1515151515151515,0.7575757575757575,0.7575757575757575,0.7878787878787877,52692
90,-0.6363636363636362,0.7272727272727272,0.5757575757575757,-0.39393939393939387,52693
91,0.8181818181818181,0.9393939393939392,0.8181818181818181,0.8787878787878787,52694
92,0.1515151515151515,0.606060606060606,0.5151515151515151,0.0303030303030303,52695
93,0.0909090909090909,0.9696969696969696,0.9393939393939392,0.6969696969696969,52696
94,-0.3333333333333333,0.5454545454545454,0.7575757575757575,0.3333333333333333,52697
95,0.1515151515151515,0.7878787878787877,0.7575757575757575,0.39393939393939387,52698
96,0.0909090909090909,0.9696969696969696,0.9393939393939392,0.303030303030303,52699
97,0.6969696969696969,0.909090909090909,0.7878787878787877,0.7575757575757575,52700
98,-0.5454545454545454,0.4545454545454545,0.303030303030303,0.2121212121212121,52701
99,-0.3333333333333333,0.9999999999999998,0.8787878787878787,0.6969696969696969,52702
